benchmark,dataset,method,pearson,spearman,rmse,mae,ccc
pseudo,cellxgene_Primary_Somatosensory_Cortex,diffformer,0.8276051909566347,0.791263533918973,0.03243546052213556,0.020053912927267936,0.8416805479239642
pseudo,cellxgene_Primary_Somatosensory_Cortex,refactor,0.03927366249940586,0.13069162049306057,0.11737194983878246,0.07336827649579719,0.0884832179533691
pseudo,cellxgene_Primary_Somatosensory_Cortex,cpm,0.7582699879156924,0.2866228136378553,0.04068266022857023,0.03299894447286061,0.7445980283137349
pseudo,cellxgene_Primary_Somatosensory_Cortex,dwls,0.9699861043653871,0.9496370841279148,0.010429222687991898,0.007164489470886987,0.958696110537016
pseudo,cellxgene_Primary_Somatosensory_Cortex,deconica,-0.026550076699889492,-0.054438018958584265,0.09788418675231189,0.07164186683792935,-0.004714854310316268
pseudo,cellxgene_Primary_Somatosensory_Cortex,bayice,0.5208008500895095,0.3700375214015188,0.05644506001710886,0.04082029688061266,0.5159206653663635
pseudo,cellxgene_Primary_Somatosensory_Cortex,nnls,0.8276051638185409,0.791263533918973,0.032435466409416816,0.020053916180206365,0.8416805479239642
pseudo,cellxgene_Primary_Somatosensory_Cortex,nitumid,0.8522790209750751,0.39297058426037085,0.044581135116863846,0.03361089884239168,0.8278624099538247
pseudo,cellxgene_Primary_Somatosensory_Cortex,linseed,-0.05520949503670399,-0.09898549687447,0.07563214483742672,0.06005235399164386,-0.04652495499780327
pseudo,cellxgene_Primary_Somatosensory_Cortex,emeth,0.7582153361660965,0.8709182861583413,0.019697129512986983,0.014460092731238404,0.7594521531771173
pseudo,cellxgene_Primary_Somatosensory_Cortex,rna-sieve,0.9663225034475204,0.76132808394883,0.040431849944796566,0.030667684218839697,0.9556897221628037
pseudo,cellxgene_Primary_Somatosensory_Cortex,countbridges,0.9269212895495051,0.7052994747675584,0.0364116139151452,0.02794437161520337,0.9179626110175688
pseudo,cellxgene_Primary_Somatosensory_Cortex,scgpt/da,0.7110956215947916,0.8986251089761135,0.019869158274264026,0.014604581411238738,0.709240945043145
pseudo,cellxgene_Primary_Somatosensory_Cortex,scgpt/mmd,0.6986496728556535,0.8489748925723626,0.022055199327422774,0.017356243357576767,0.6967580752656786
pseudo,cellxgene_Primary_Somatosensory_Cortex,scgpt/lr_7e5,0.6784056891337327,0.829745111176979,0.02245343378936736,0.01751113091675452,0.6720416958617115
pseudo,cellxgene_Primary_Somatosensory_Cortex,scgpt/finetune,0.6981797310623866,0.8628237597178869,0.022191853432117395,0.016640829355058933,0.7049511718990243
pseudo,cellxgene_Primary_Somatosensory_Cortex,scgpt/frozen,0.05946918548445548,0.21002551113467557,0.042370164740076696,0.03441357827738686,0.07079945664011164
pseudo,cellxgene_Primary_Somatosensory_Cortex,nusvr,0.8852486913114921,0.8575682679603,0.02134048506592434,0.014032379261030991,0.884111926730121
pseudo,cellxgene_Primary_Somatosensory_Cortex,immucellai,0.8153113499496557,0.8023856456083435,0.02860528610852139,0.02034719414797448,0.8061259060834272
pseudo,cellxgene_Primary_Somatosensory_Cortex,deseq2,0.9657253874133565,0.9440885934616462,0.010821325128828073,0.00736496166064967,0.9522114370920822
pseudo,cellxgene_Primary_Somatosensory_Cortex,mixture,0.8220339586808415,0.866241515549907,0.022526856536670962,0.01635910536903833,0.8252196422946726
pseudo,cellxgene_Primary_Somatosensory_Cortex,hspe,0.5234679817044005,-0.016520406587486988,0.1437732443266057,0.09058590299389235,0.635147916138131
pseudo,cellxgene_Primary_Somatosensory_Cortex,prede,0.5768743242629211,0.4726943398096744,0.05720453108156032,0.04432352256102411,0.6025868799638966
pseudo,cellxgene_Primary_Somatosensory_Cortex,bisqueref,0.8075588147894569,0.7634064813694752,0.030439011355669097,0.022103238413644234,0.7846638172807028
pseudo,cellxgene_Primary_Somatosensory_Cortex,dsa,0.46333335522043334,-0.0472164717611234,0.07233657568925257,0.06132455731666952,0.45279658835854114
pseudo,cellxgene_Primary_Somatosensory_Cortex,demixt,0.09300625894525688,-0.012128379302605718,0.09619340602303941,0.06359547038725659,0.18783618036787397
pseudo,cellxgene_Primary_Somatosensory_Cortex,decompress,0.00804479342169966,0.09124602831206063,0.10698922593593295,0.061464664805379036,0.0008802077446249848
pseudo,cellxgene_Primary_Somatosensory_Cortex,aric,0.9275682886011576,0.9093382638026264,0.015005013350404876,0.011019401422938363,0.9112425145382259
pseudo,cellxgene_Primary_Somatosensory_Cortex,deconvseq,0.22054051433535138,0.2508516767859312,0.04292100111260858,0.034950805635591255,0.20332052684289015
pseudo,cellxgene_Primary_Somatosensory_Cortex,scgpt_lora/default,0.6707820870420512,0.9071453048872595,0.01507189217954874,0.011109644547104836,0.672256917827757
pseudo,cellxgene_Primary_Somatosensory_Cortex,bayesprism,0.7798281117179218,0.6801061645682037,0.040790444610439826,0.03084531726765094,0.7872960940976076
pseudo,cellxgene_Primary_Somatosensory_Cortex,sweetwater,-0.007406422962878728,0.13674262264877507,0.042836544118624025,0.035140216552350396,-0.013258225644533769
pseudo,cellxgene_Primary_Somatosensory_Cortex,toast,0.5456203151053892,0.23760927564485762,0.17234457287274943,0.09410202040534996,0.5268870783729993
pseudo,cellxgene_Primary_Somatosensory_Cortex,geneformer/longer,0.21379707618098032,0.2877560971616788,0.03999728769113838,0.03242946661350086,0.21059660417367682
pseudo,cellxgene_Primary_Somatosensory_Cortex,geneformer/wider,0.158462261986211,0.24877196461772016,0.04055315449886652,0.03258123555440687,0.1706956283223202
pseudo,cellxgene_Primary_Somatosensory_Cortex,geneformer/finetune_pb5k,0.760698407563754,0.8756733969452949,0.018905123995583833,0.015225247844044746,0.7611660503687225
pseudo,cellxgene_Primary_Somatosensory_Cortex,geneformer/realbulk,0.1815780842097738,0.3100865471863527,0.04045472722762935,0.032704797742587256,0.1693333531933059
pseudo,cellxgene_Primary_Somatosensory_Cortex,geneformer/finetune,0.700848772136548,0.8083696964781498,0.022232748788277988,0.018011961100025523,0.709353598250393
pseudo,cellxgene_Primary_Somatosensory_Cortex,geneformer/default,-0.02031096957723011,0.02472572712570134,0.0443298019206517,0.0358265014309421,-0.009318426119571349
pseudo,cellxgene_Primary_Somatosensory_Cortex,dtangle,0.8661356990889534,0.5643578372302538,0.03651942005275008,0.030046513626618893,0.8454505120938728
pseudo,cellxgene_Primary_Somatosensory_Cortex,transcriptformer/progressive4,0.3825940770776108,0.28693099421951596,0.16569713085182416,0.08603551895204081,0.41790400190330196
pseudo,cellxgene_Primary_Somatosensory_Cortex,transcriptformer/longer,0.4406272874898397,0.3686837694650048,0.11851113838854088,0.07153750853121882,0.4563418832146852
pseudo,cellxgene_Primary_Somatosensory_Cortex,transcriptformer/progressive3,0.39622715243957296,0.17709630837936746,0.1365399550331714,0.08266442463345691,0.4079411480722213
pseudo,cellxgene_Primary_Somatosensory_Cortex,transcriptformer/finetune,0.4170843022915103,0.23996293121499704,0.1434351005437902,0.08533504606921645,0.4425479651781378
pseudo,cellxgene_Primary_Somatosensory_Cortex,transcriptformer/default,0.3898933147907521,0.3988622097516471,0.13385552494272335,0.08260569661256627,0.40538788763644557
pseudo,cellxgene_Primary_Somatosensory_Cortex,ols,0.8685255268435853,0.7805845571475416,0.028361705818543442,0.018449268588077532,0.8675024169104492
pseudo,cellxgene_Primary_Somatosensory_Cortex,epic,0.8211265696689691,0.7745337428826936,0.03895156181048862,0.02947117142063008,0.8256123224048982
pseudo,cellxgene_Primary_Somatosensory_Cortex,bisquemarker,0.6159203541901234,0.4393808714774917,0.07726138356591919,0.054024002046656715,0.7564424674850488
pseudo,cellxgene_Primary_Somatosensory_Cortex,deconf,-0.01785648325068455,-0.2998214294904813,0.1312036459148359,0.09608620673896211,-0.01953074170580128
pseudo,cellxgene_Primary_Somatosensory_Cortex,adroit,0.9434193921370633,0.8828592292341108,0.016687930065349,0.012922535738555601,0.9293899572608815
pseudo,cellxgene_Primary_Somatosensory_Cortex,mcpcounter,0.741812940747176,0.4305711753584409,0.04055963715992821,0.032878313002078434,0.7219418217609553
pseudo,cellxgene_Primary_Somatosensory_Cortex,music,0.9670855565701423,0.8795035001450506,0.018577080114196586,0.011027881276093391,0.9592090303766669
pseudo,cellxgene_Primary_Somatosensory_Cortex,stack/progressive4,0.21203238912912176,-0.05609968042993313,0.11077986930488216,0.07690692676610886,0.2595174372238547
pseudo,cellxgene_Primary_Somatosensory_Cortex,stack/longer,0.1438355463066222,-0.1703611049963537,0.13090675122552217,0.08559577164153837,0.15082850063318576
pseudo,cellxgene_Primary_Somatosensory_Cortex,stack/wider,0.11875555681675459,-0.1214724897272211,0.12179039804961472,0.08066980886512538,0.14845475656802534
pseudo,cellxgene_Primary_Somatosensory_Cortex,stack/progressive3,0.23478139209247456,-0.09549041602074512,0.1154369544487651,0.07372911013125914,0.26751953873929246
pseudo,cellxgene_Primary_Somatosensory_Cortex,stack/default,0.18935125231242106,-0.22444284182542049,0.10077546743559482,0.07822816034693854,0.19527895880976878
pseudo,cellxgene_Primary_Somatosensory_Cortex,ridge,0.868528017103148,0.7805846325114125,0.028339240933598873,0.018438247411821623,0.8675144307587108
pseudo,cellxgene_Primary_Somatosensory_Cortex,mysort,0.8104432042624288,0.8515642236289331,0.02148706454389634,0.01572461987097651,0.804931235391008
pseudo,cellxgene_Primary_Somatosensory_Cortex,lindeconseq,0.8786695240183395,0.8555197115603561,0.021725165649480613,0.01417443363911369,0.8811541834988587
pseudo,cellxgene_Primary_Somatosensory_Cortex,quantiseq,0.8193967635146837,0.7769439451925356,0.038899316092972626,0.029458339214306118,0.8336745912836826
pseudo,cellxgene_Primary_Somatosensory_Cortex,scaden,0.6762969410585704,0.7145059238552324,0.030800993794876018,0.024082061551416154,0.6545511998821532
pseudo,cellxgene_Primary_Somatosensory_Cortex,mixupvi,0.8276051909566347,0.791263533918973,0.03243546052213556,0.020053912927267936,0.8416805479239642
pseudo,cellxgene_Primary_Somatosensory_Cortex,scfoundation/default,0.49369006920311886,0.5306661178779621,0.04679057191635793,0.036166340726519086,0.5070640459893291
pseudo,cellxgene_Primary_Somatosensory_Cortex,autogenes,0.7388876509434299,0.6161071749231669,0.041555915104441975,0.03402551034639875,0.7358857013891533
pseudo,cellxgene_Primary_Somatosensory_Cortex,tape,0.21444360442846797,-0.09456300575030109,0.07663086008716223,0.06339993989754328,0.19366154830762383
pseudo,tabula_sapiens_Fat,recide,0.961111319901085,0.278,0.10189779848676205,0.08501941488977495,0.9610351035103509
pseudo,tabula_sapiens_Fat,fardeep,0.895979046010615,0.09599999999999997,0.12138797911325827,0.095688811817877,0.9016771677167716
pseudo,tabula_sapiens_Fat,methylresolver,0.8351379842530744,-0.06702633403898975,0.2087909940476455,0.1865343623632224,0.8326392451678403
pseudo,tabula_sapiens_Fat,deconrnaseq,0.8907058056956736,0.3299999999999999,0.11787299392309541,0.09781771250727657,0.8933393339333932
pseudo,tabula_sapiens_Fat,cibersortx,0.9768504191980469,0.6719999999999997,0.0695212228986065,0.06562838104741256,0.9747614761476147
pseudo,tabula_sapiens_Fat,scdc,0.8183412204889918,0.03348683298050513,0.18318590019886088,0.1658824521823154,0.8120160299887484
pseudo,tabula_sapiens_Fat,squid,0.0,0.0,0.10193729662493849,0.08677288660569087,0.0
pseudo,tabula_sapiens_Fat,momf,0.9741959273870331,0.06799999999999999,0.13109664350850575,0.105457729466548,0.9825322532253224
pseudo,tabula_sapiens_Fat,deconpeaker,0.7907868160109383,0.30000000000000004,0.1179051786629775,0.09449702837439633,0.7959735973597358
pseudo,tabula_sapiens_Fat,demixsc,0.8455716092845675,-0.06753950105848461,0.21032040311192118,0.18800833353256227,0.8428659140639096
pseudo,tabula_sapiens_Fat,diffformer,0.8455716092845671,-0.06753950105848461,0.21032040311192088,0.18800833353256177,0.8428659140639096
pseudo,tabula_sapiens_Fat,refactor,-0.2783513314942535,-0.23458683421208795,0.37488790191237137,0.31099227021776166,-0.2247542262636201
pseudo,tabula_sapiens_Fat,cpm,0.9244433688969353,0.20199999999999996,0.09532513066402042,0.08203292909247131,0.9258955895589559
pseudo,tabula_sapiens_Fat,dwls,0.9816146934452192,0.6739999999999999,0.06860881599725108,0.057342645692512365,0.9784908490849084
pseudo,tabula_sapiens_Fat,deconica,0.025895467881492357,-0.1650187270914525,0.3438264859188947,0.2890297717740417,0.046072947400716185
pseudo,tabula_sapiens_Fat,bayice,0.9030227235610562,0.42,0.11162403260815053,0.09872683938339978,0.9008880888088807
pseudo,tabula_sapiens_Fat,nnls,0.8455715952390466,-0.06753950105848461,0.2103204182295393,0.18800833964281696,0.8428659140639096
pseudo,tabula_sapiens_Fat,nitumid,0.8927352092925365,0.098,0.12087080753359235,0.10038306893376991,0.8974827482748273
pseudo,tabula_sapiens_Fat,linseed,-0.037156982440875896,-0.1,0.15906111866574277,0.12157255707116149,-0.03099009900990099
pseudo,tabula_sapiens_Fat,emeth,0.9683211202105619,0.6579999999999999,0.07044469031694436,0.06392813306992147,0.9662826282628261
pseudo,tabula_sapiens_Fat,rna-sieve,0.9782619038219673,0.8959999999999999,0.025653444946259565,0.021756459443337338,0.9778667866786677
pseudo,tabula_sapiens_Fat,countbridges,0.986014664163503,0.8399999999999999,0.034948587231257947,0.02887696997584062,0.9840054005400539
pseudo,tabula_sapiens_Fat,debcam,-0.2012085945968124,0.312,0.13579132839625782,0.10782271256335736,-0.1823162316231623
pseudo,tabula_sapiens_Fat,nusvr,0.9766259070205296,0.6919999999999997,0.06435192003264063,0.05993165959281937,0.9738673867386738
pseudo,tabula_sapiens_Fat,daism,0.9448880087304952,0.7559999999999999,0.4721456499598438,0.43840729874327167,0.9454725472547254
pseudo,tabula_sapiens_Fat,immucellai,0.8888288437310082,0.5258113883008418,0.10309042406595928,0.07847580905522038,0.8937405139230915
pseudo,tabula_sapiens_Fat,deseq2,0.986436350858177,0.8499999999999999,0.03644186540533324,0.030975519767816127,0.9840324032403238
pseudo,tabula_sapiens_Fat,mixture,0.9109402150024004,0.06599999999999999,0.1264255915984976,0.1037926578068144,0.9116441644164416
pseudo,tabula_sapiens_Fat,hspe,0.6654571896831024,0.6819999999999999,0.4100120024500226,0.3452519005844745,0.7616801680168016
pseudo,tabula_sapiens_Fat,prede,0.978914243711398,0.5059999999999999,0.09489216417642918,0.088184445190835,0.9783738373837383
pseudo,tabula_sapiens_Fat,bisqueref,0.8149908388253702,0.608,0.08415152826067245,0.0693864182039077,0.8089828982898288
pseudo,tabula_sapiens_Fat,dsa,0.24489829510375494,-0.1749793638626504,0.4161454148811859,0.3544097907127695,0.2299549954995499
pseudo,tabula_sapiens_Fat,demixt,0.13500827723807415,-0.33799999999999997,0.16464792572833012,0.12897545500647542,0.10356435643564357
pseudo,tabula_sapiens_Fat,decompress,0.13621599917234878,0.14,0.24722802107047415,0.2191598854025567,0.1338073807380738
pseudo,tabula_sapiens_Fat,aric,0.9489078184972278,0.7539999999999999,0.05396557848901881,0.048486526859279996,0.9498829882988298
pseudo,tabula_sapiens_Fat,deconvseq,0.0,0.0,0.10193729662493849,0.08677288660569088,0.0
pseudo,tabula_sapiens_Fat,bayesprism,0.9795651087819685,0.92,0.02756847944448443,0.021089794721795126,0.9776897689768976
pseudo,tabula_sapiens_Fat,sweetwater,0.860501943762842,-0.6419999999999999,0.10538693432552239,0.09049937383186862,0.8568676867686769
pseudo,tabula_sapiens_Fat,toast,0.8632189882385789,0.3559999999999999,0.07997253344809728,0.06464603396671224,0.8529102910291029
pseudo,tabula_sapiens_Fat,geneformer/longer,0.4593836937924029,-0.066,0.13410426589040006,0.10855742803953214,0.4560786078607861
pseudo,tabula_sapiens_Fat,geneformer/wider,0.4195485530543234,0.13199999999999995,0.12465674961517163,0.10174266099095686,0.4205190519051905
pseudo,tabula_sapiens_Fat,geneformer/finetune,0.8484131218720163,0.15599999999999997,0.11056807370738841,0.09193414508115788,0.8465406540654064
pseudo,tabula_sapiens_Fat,geneformer/default,0.30217114794225186,-0.132,0.12993163804938854,0.10701195632153755,0.30304830483048306
pseudo,tabula_sapiens_Fat,dtangle,0.9747158546769701,0.9179999999999999,0.057194407935339114,0.047170024199534685,0.9728112811281128
pseudo,tabula_sapiens_Fat,ols,0.8351357670434437,-0.06702633403898975,0.2087922523886635,0.18653575393914468,0.8326392451678404
pseudo,tabula_sapiens_Fat,epic,0.8050351780735676,0.4779999999999998,0.09679367393439124,0.07594509332005,0.8624302430243023
pseudo,tabula_sapiens_Fat,bisquemarker,0.7355888994302862,0.42827677369628697,0.3031161319382757,0.2487236816456238,0.7761848748514355
pseudo,tabula_sapiens_Fat,baycount,0.09227530928588296,0.20999999999999994,0.10020065574488612,0.08442627794240583,0.08719171917191715
pseudo,tabula_sapiens_Fat,deconf,0.28527085386717,0.30800000000000005,0.11871356540096763,0.09556985281878598,0.2972186666098866
pseudo,tabula_sapiens_Fat,adroit,0.9674959576757874,0.6859999999999998,0.055403245256800994,0.04398700861966343,0.9654785478547854
pseudo,tabula_sapiens_Fat,mcpcounter,0.719599344012873,0.486,2.6900483365487435,2.686427880111242,0.7246444644464446
pseudo,tabula_sapiens_Fat,music,0.9883351704005645,0.7559999999999998,0.044048986889406574,0.04030832526865232,0.9859405940594058
pseudo,tabula_sapiens_Fat,ridge,0.8351379738598883,-0.06702633403898975,0.2087910089972849,0.1865343683903199,0.8326392451678404
pseudo,tabula_sapiens_Fat,mysort,0.8646981255647913,0.08199999999999998,26.79654441613455,24.75,0.8663516351635162
pseudo,tabula_sapiens_Fat,lindeconseq,0.9308142466911127,0.012,0.13332733565695984,0.10776113785783235,0.934110411041104
pseudo,tabula_sapiens_Fat,quantiseq,0.936464099722634,0.43999999999999995,0.22054686440118512,0.2007989697394199,0.9357905790579057
pseudo,tabula_sapiens_Fat,scaden,0.9658660058986417,0.506,0.08132733271981257,0.064231958846256,0.965124512451245
pseudo,tabula_sapiens_Fat,mixupvi,0.8455716092845672,-0.06753950105848461,0.21032040311192085,0.1880083335325618,0.8428659140639096
pseudo,tabula_sapiens_Fat,autogenes,0.9487711593234263,0.37599999999999995,0.09323768592611614,0.07731073016866659,0.9465736573657364
pseudo,tabula_sapiens_Fat,tape,0.8052887366026585,0.7979999999999999,0.06026100764026291,0.05113195314999533,0.7887848784878486
pseudo,tabula_sapiens_Large_Intestine,recide,0.7810710790599795,0.6754935886896177,0.14244960000496557,0.1261210028937177,0.8217251696817953
pseudo,tabula_sapiens_Large_Intestine,fardeep,0.7878630781353241,0.7086754371542141,0.11225125400827428,0.09161962112411584,0.7858976729527913
pseudo,tabula_sapiens_Large_Intestine,methylresolver,0.7801962641948951,0.6795393006386843,0.10406499991691129,0.08861064164306069,0.7917735046159895
pseudo,tabula_sapiens_Large_Intestine,deconrnaseq,0.7953326436211421,0.6901096488041929,0.15043808910027417,0.1286189387866432,0.8155421070006941
pseudo,tabula_sapiens_Large_Intestine,cibersortx,0.8750871557570313,0.7297208159927235,0.08576929707118848,0.06677636201043322,0.8753422083629723
pseudo,tabula_sapiens_Large_Intestine,scdc,0.704324889158939,0.5824492091827786,0.13430320009413926,0.11691605284577063,0.7127452947164092
pseudo,tabula_sapiens_Large_Intestine,squid,nan,0.0,0.10633243816998435,0.08297410788674262,nan
pseudo,tabula_sapiens_Large_Intestine,momf,0.7080303629729262,0.337,0.2503515975581607,0.18763441385668203,0.7560468295476553
pseudo,tabula_sapiens_Large_Intestine,deconpeaker,0.6864784219159292,0.6476757702647709,0.11610087452966711,0.09062376764963007,0.6821512194184037
pseudo,tabula_sapiens_Large_Intestine,demixsc,0.7694736137338147,0.6711821815751527,0.10705607203720169,0.09082374840212373,0.7808521229612143
pseudo,tabula_sapiens_Large_Intestine,diffformer,0.7694736137338146,0.6711821815751527,0.10705607203720162,0.09082374840212366,0.7808521229612142
pseudo,tabula_sapiens_Large_Intestine,refactor,0.216728986220656,0.23239087235035247,0.2905531589523782,0.2184588261925618,0.29376617862748133
pseudo,tabula_sapiens_Large_Intestine,cpm,0.7518074205384593,0.20600000000000002,0.10378467443839247,0.08401287547438803,0.7442720770646665
pseudo,tabula_sapiens_Large_Intestine,dwls,0.9545205715490569,0.815,0.07947153507837187,0.06790157005897668,0.9529121418093197
pseudo,tabula_sapiens_Large_Intestine,deconica,0.030529871050185037,0.2888269922097978,0.18086023659518105,0.14600134983731836,0.025937229371164085
pseudo,tabula_sapiens_Large_Intestine,bayice,0.8044480367972184,0.6569999999999999,0.0922043542376648,0.0700050831432236,0.8132078475205791
pseudo,tabula_sapiens_Large_Intestine,nnls,0.769473606649887,0.6711821815751527,0.10705607374779476,0.09082374965825996,0.7808521229612142
pseudo,tabula_sapiens_Large_Intestine,nitumid,0.8982574704447686,0.6289999999999999,0.08361918709895928,0.06692747705800703,0.9047220268986902
pseudo,tabula_sapiens_Large_Intestine,linseed,-0.1049337043869546,-0.3919999999999999,0.40480031375100334,0.31156811288515956,-0.26456062596225033
pseudo,tabula_sapiens_Large_Intestine,emeth,0.9023491869342462,0.7319999999999998,0.08337848002221097,0.06462282910153246,0.8948546802333155
pseudo,tabula_sapiens_Large_Intestine,rna-sieve,0.9244427980335568,0.768,0.12713978645565263,0.10962321964500091,0.9180327138268354
pseudo,tabula_sapiens_Large_Intestine,countbridges,0.9077811580138333,0.7789999999999998,0.12449771526788878,0.10918156326859385,0.9132150434645011
pseudo,tabula_sapiens_Large_Intestine,nusvr,0.8796264248232386,0.7197208159927235,0.08841490574140835,0.0686400244417869,0.8806586894815377
pseudo,tabula_sapiens_Large_Intestine,daism,0.6545816244235297,0.262,0.5069306414007855,0.4722211230671185,0.6349471203605608
pseudo,tabula_sapiens_Large_Intestine,immucellai,0.8649031066709165,0.7153377185771067,0.2855488607002299,0.22274045286105823,0.8747803510188892
pseudo,tabula_sapiens_Large_Intestine,deseq2,0.9444949211868385,0.768,0.08379545770572609,0.06769852101867159,0.9363769899512795
pseudo,tabula_sapiens_Large_Intestine,mixture,0.8296962052778211,0.7348378851323853,0.12163683879410216,0.10058790628622039,0.8343915505507861
pseudo,tabula_sapiens_Large_Intestine,hspe,0.5102763599391418,0.09100000000000001,0.3815636002979297,0.2952820207145853,0.686982830835908
pseudo,tabula_sapiens_Large_Intestine,prede,0.6786472143593827,0.6875652789907698,0.1780705197437995,0.1585550443444709,0.7440105249729356
pseudo,tabula_sapiens_Large_Intestine,bisqueref,0.7984922103997234,0.3779999999999999,0.124051364085808,0.09842200846557293,0.7899849136371249
pseudo,tabula_sapiens_Large_Intestine,dsa,0.3752585210304896,0.13440316412315517,0.40645889699214705,0.31473888848102816,0.3837463701558959
pseudo,tabula_sapiens_Large_Intestine,demixt,0.07477262239406426,-0.10400000000000001,0.1639735225941442,0.1367648485578888,0.04800706775271797
pseudo,tabula_sapiens_Large_Intestine,decompress,-0.13177413239297658,0.3708911742787832,0.2590882503347482,0.20992969751253102,-0.23139512863606587
pseudo,tabula_sapiens_Large_Intestine,aric,0.8882863843940513,0.7589999999999998,0.0740824010705596,0.0565095702097682,0.8730716763991605
pseudo,tabula_sapiens_Large_Intestine,deconvseq,0.41550926367301166,0.483,0.16225536096467358,0.13679229088688669,0.4165024597206627
pseudo,tabula_sapiens_Large_Intestine,bayesprism,0.8491178273238207,0.7569999999999998,0.15611021570999933,0.13178739512045218,0.8991772217564895
pseudo,tabula_sapiens_Large_Intestine,sweetwater,0.48864918946483177,0.472,0.10232912139927239,0.07898817731642022,0.42990685876527535
pseudo,tabula_sapiens_Large_Intestine,toast,0.7349895525800658,0.239,0.1811390393898384,0.14943127859224084,0.7250453271504446
pseudo,tabula_sapiens_Large_Intestine,geneformer/longer,0.385818746472045,0.3379999999999999,0.0981191630726531,0.07867822059265298,0.35766460044470155
pseudo,tabula_sapiens_Large_Intestine,geneformer/wider,0.3275906701213261,0.23799999999999996,0.1148447855170529,0.09334174355120504,0.2796440379268432
pseudo,tabula_sapiens_Large_Intestine,geneformer/realbulk,0.3956380533352641,0.429,0.09609547219132983,0.07696102314331973,0.3829759110224232
pseudo,tabula_sapiens_Large_Intestine,geneformer/finetune,0.8985735724863402,0.6679999999999998,0.0856094299337364,0.06613332351871934,0.8765371655738303
pseudo,tabula_sapiens_Large_Intestine,geneformer/default,0.24017040291676003,0.228,0.10343651603242414,0.08230552280139641,0.2525456053580988
pseudo,tabula_sapiens_Large_Intestine,dtangle,0.9606491361043027,0.76,0.05936438988912228,0.04731248748642875,0.9493985477034821
pseudo,tabula_sapiens_Large_Intestine,ols,0.7801390190115194,0.6795393006386843,0.10406968257542112,0.08861321103708147,0.7917014355472689
pseudo,tabula_sapiens_Large_Intestine,epic,0.6910582499341086,0.6229999999999998,0.15752682795394818,0.13140283471005146,0.7072443814123265
pseudo,tabula_sapiens_Large_Intestine,bisquemarker,0.7059577346798591,0.6990061156615002,0.2090832857625341,0.1587817691752173,0.8611779051219202
pseudo,tabula_sapiens_Large_Intestine,baycount,0.14054669696708186,0.16399999999999995,0.10699587129720578,0.08565296909727971,0.15168172048223555
pseudo,tabula_sapiens_Large_Intestine,deconf,-0.39100142443928787,-0.4096428809364682,0.22613764109917045,0.18530840763805045,-0.4013521191876791
pseudo,tabula_sapiens_Large_Intestine,adroit,0.9376018093128355,0.6679999999999999,0.09374818314172272,0.07408476261456799,0.933322152232102
pseudo,tabula_sapiens_Large_Intestine,mcpcounter,0.3821564692605712,0.5619999999999999,3.329570344195745,3.3168187421664292,0.3535449407767824
pseudo,tabula_sapiens_Large_Intestine,music,0.9478302785949507,0.7659999999999999,0.061866508210525625,0.05040490339965801,0.9395099303564936
pseudo,tabula_sapiens_Large_Intestine,ridge,0.7801962569966996,0.6795393006386843,0.10406500100803029,0.0886106425784613,0.7917735046159895
pseudo,tabula_sapiens_Large_Intestine,mysort,0.8297513319377101,0.7214676103375328,26.87697285947393,19.806338840172508,0.8296029740386264
pseudo,tabula_sapiens_Large_Intestine,lindeconseq,0.8571037040377535,0.7165846794771944,0.1175237923153239,0.09734409815417736,0.8615817192668949
pseudo,tabula_sapiens_Large_Intestine,quantiseq,0.8047791147210928,0.685811696105936,0.12348459047863362,0.09879901671168544,0.8213449130524062
pseudo,tabula_sapiens_Large_Intestine,scaden,0.9153597681856109,0.769,0.08324098473897393,0.06718765665312651,0.93539147435066
pseudo,tabula_sapiens_Large_Intestine,mixupvi,0.7694736137338147,0.6711821815751527,0.10705607203720159,0.09082374840212364,0.7808521229612142
pseudo,tabula_sapiens_Large_Intestine,autogenes,0.6929403648921427,0.637994965023282,0.13580754550742874,0.11296341718308747,0.6644210655185665
pseudo,tabula_sapiens_Large_Intestine,tape,0.7012430482243195,0.4719999999999998,0.09969636690311277,0.07971452795297884,0.7494572369482932
pseudo,cellxgene_Primary_Auditory_Cortex,recide,0.1077535662749604,0.40364469632943734,0.08135289957283093,0.05530728380998657,0.10378028862241505
pseudo,cellxgene_Primary_Auditory_Cortex,fardeep,0.7907342442554247,0.8814905756697291,0.02064311849540751,0.01507902410147522,0.7826984284294184
pseudo,cellxgene_Primary_Auditory_Cortex,methylresolver,0.7403980372949234,0.5173062204631351,0.04842861287007808,0.03804428563813018,0.7517484649717262
pseudo,cellxgene_Primary_Auditory_Cortex,deconrnaseq,0.5196177506235062,0.5390200400520059,0.09225160979210817,0.05518668586125424,0.5453659709955967
pseudo,cellxgene_Primary_Auditory_Cortex,cibersortx,0.786246695618131,0.8168305373638235,0.02501646209285174,0.019616359305811213,0.7884723948408574
pseudo,cellxgene_Primary_Auditory_Cortex,scdc,0.4823242596938112,0.4376153827548555,0.0781650824084712,0.055694228048675354,0.4852519699828155
pseudo,cellxgene_Primary_Auditory_Cortex,squid,0.0,0.0,0.04476744275518097,0.03560362187028539,0.0
pseudo,cellxgene_Primary_Auditory_Cortex,momf,0.2737897968032435,-0.42543203640116134,0.24120896026253344,0.1118932958988823,0.27700348769274497
